NAMESPACE,POD_NAME,SERVICEACCOUNT,SECURITY_CONTEXT_CONSTRAINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isilon,isilon-node-lpm5c,isilon-node,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,
isilon,isilon-node-mc2kt,isilon-node,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,
isilon,isilon-node-mtxl5,isilon-node,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,
isilon,isilon-node-pkzm2,isilon-node,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,
isilon,isilon-node-px4bc,isilon-node,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,
isilon,isilon-node-q4v7j,isilon-node,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,
isilon,isilon-node-q8v6x,isilon-node,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,
isilon,isilon-node-r6zkx,isilon-node,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,
isilon,isilon-node-vfz7s,isilon-node,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,
isilon,isilon-node-vxdk6,isilon-node,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,
isilon,isilon-node-w94wr,isilon-node,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isilon,isilon-node-xgcvc,isilon-node,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
istio-gateway,istio-operator-79f95796f9-p6gch,istio-operator,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tsb-controlplane,,,,,,,,,,,,,,,,,,,,,,,
istio-gateway,tsb-operator-data-plane-7b559b474d-8gbw2,tsb-operator-data-plane,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
istio-system,edge-5fc598495c-jrkn9,xcp-edge,tsb-controlplane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
istio-system,istio-operator-69d68f54c7-tprjq,istio-operator,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tsb-controlplane,,,,,,,,,,,,,,,,,,,,,,,
istio-system,istio-system-custom-metrics-apiserver-579b579598-szvvh,istio-system-custom-metrics-apiserver,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tsb-controlplane,,,,,,,,,,,,,,,,,,,,,,,
istio-system,istiod-84d65d5659-2h2zj,istiod,tsb-controlplane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tsb-controlplane,,,,,,,,,,,,,,,,,,,,,,,
istio-system,istiod-84d65d5659-75l4g,istiod,tsb-controlplane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
istio-system,istiod-84d65d5659-x4pfz,istiod,tsb-controlplane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
istio-system,oap-deployment-b776f6778-jmrlb,istio-system-oap,tsb-controlplane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
istio-system,onboarding-operator-5df75f588d-l2rl7,onboarding-operator,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
istio-system,otel-collector-555c887bdb-2v8wr,opentelemetry,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
istio-system,ratelimit-server-6469f988f5-gfvj4,ratelimit-server,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
istio-system,redis-master-849d7f9ff6-hrbqd,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
istio-system,tsb-operator-control-plane-5cf96847d4-hmvsh,tsb-operator-control-plane,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
istio-system,xcp-operator-edge-5b9b4554d5-ph4wl,xcp-operator-edge,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-business,kgear-controller-daemon-256lc,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-business,kgear-controller-daemon-5v8wh,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-business,kgear-controller-daemon-8mth6,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-business,kgear-controller-daemon-bdhq9,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-business,kgear-controller-daemon-cn4v2,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-business,kgear-controller-daemon-dp747,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-business,kgear-controller-daemon-ft26l,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-business,kgear-controller-daemon-krn48,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-business,kgear-controller-daemon-m78kb,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-business,kgear-controller-daemon-m96sw,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-business,kgear-controller-daemon-n5q7j,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-business,kgear-controller-daemon-ntksx,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-business,kgear-controller-daemon-p75gv,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-business,kgear-controller-daemon-r4pwj,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-business,kgear-controller-daemon-rsb8j,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-business,kgear-controller-daemon-tzq9h,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-business,kgear-controller-daemon-x459l,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-business,kgear-controller-daemon-xwxvs,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-business,kgear-controller-daemon-z4mvq,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-business,kgear-controller-deployment-dc4d866dc-f5pwr,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-business,kgear-controller-deployment-dc4d866dc-lqs2x,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,
kgear-business,kgear-controller-deployment-dc4d866dc-nvxhm,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,
kgear-business,secretmanager-5gczv,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,
kgear-business,secretmanager-68hsj,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,
kgear-business,secretmanager-6ztvh,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,
kgear-business,secretmanager-76zkv,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,
kgear-business,secretmanager-9pzh7,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,
kgear-business,secretmanager-b428p,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,
kgear-business,secretmanager-cdsg9,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,
kgear-business,secretmanager-cvfxb,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,
kgear-business,secretmanager-dstbq,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,
kgear-business,secretmanager-flrvt,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,
kgear-business,secretmanager-h46jn,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,
kgear-business,secretmanager-k5dp8,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,
kgear-business,secretmanager-l79km,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,
kgear-business,secretmanager-tjfbx,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,
kgear-business,secretmanager-v8nbh,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,
kgear-business,secretmanager-vrhds,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,
kgear-business,secretmanager-w4jn5,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,
kgear-business,secretmanager-w7lbs,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-business,secretmanager-xwz7b,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-business,vcseevc-development-01-12-oxl0y-5bf78bb6b4-vh4tc,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-development-business,kgear-controller-deployment-6947f9cb97-b6kwt,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-development-perimeter,kgear-controller-deployment-555d9cb6c6-cbct2,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-perimeter,kgear-controller-daemon-4799g,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-perimeter,kgear-controller-daemon-6xcjf,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-perimeter,kgear-controller-daemon-bfvxs,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-perimeter,kgear-controller-daemon-cqfzv,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-perimeter,kgear-controller-daemon-d2tgr,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-perimeter,kgear-controller-daemon-drm5b,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-perimeter,kgear-controller-daemon-dw2rz,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-perimeter,kgear-controller-daemon-nhntd,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-perimeter,kgear-controller-daemon-t6lmj,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,
kgear-perimeter,kgear-controller-daemon-tgbh7,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,
kgear-perimeter,secretmanager-222jp,default,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,
kgear-perimeter,secretmanager-2llwp,default,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anyuid,,,,,,,,,,,,,,,,,,,,,,,
kgear-perimeter,secretmanager-5xknn,default,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,
kgear-perimeter,secretmanager-8ljxv,default,anyuid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,
kgear-perimeter,secretmanager-bsc6s,default,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,
kgear-perimeter,secretmanager-m46qd,default,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,
kgear-perimeter,secretmanager-nh6pb,default,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,
kgear-perimeter,secretmanager-njwwz,default,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,
kgear-perimeter,secretmanager-xrqtk,default,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgear-perimeter,secretmanager-zsvph,default,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kube-system,istio-cni-node-45qrl,istio-cni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kube-system,istio-cni-node-4jnnb,istio-cni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kube-system,istio-cni-node-5l9q6,istio-cni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kube-system,istio-cni-node-6fzh4,istio-cni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
